block_group,wui_flag,poverty_percent_below_1_rank,civ_labor_force_unemployed_percent_2_rank,median_hh_income_3_rank,directional_median_hh_income_3_rank,wfsvi,percent_qualify,COES_DIC,J40,reduced_match_qualify
080410045122,1,0.39,0.34,0.19,0.81,0.45,0.011,TRUE,1,Qualifying
080410045131,1,0.95,0,0.06,0.94,0.85,0.98,TRUE,1,Qualifying
080410045132,1,0.72,0.95,0.12,0.88,0.79,0.368,TRUE,1,Qualifying
080410045133,1,0,0,0.02,0.98,0.83,0.459,TRUE,1,Qualifying
080410045141,1,0.6,0.63,0.48,0.52,0.69,0.344,TRUE,0,Qualifying
080410045142,1,0.3,0.49,0.33,0.67,0.58,0.015,TRUE,0,Qualifying
080410045151,1,0.4,0.41,0.8,0.2,0.49,0,TRUE,0,Qualifying
080410045152,1,0.42,0.81,0.69,0.31,0.64,0.075,TRUE,0,Qualifying
080410045161,1,0.64,0.52,0.52,0.48,0.45,0.23,FALSE,0,Not Qualifying
080410045162,1,0.52,0.88,0.05,0.95,0.84,0.463,FALSE,0,Qualifying
080410045171,1,0.53,0.86,0.68,0.32,0.56,0.271,TRUE,0,Qualifying
080410045172,1,0.77,0,0.49,0.51,0.79,0.364,FALSE,0,Qualifying
080410045173,1,0,0.91,0.69,0.31,0.43,0.053,TRUE,0,Qualifying
080410045174,1,0.48,0.91,0.32,0.68,0.37,0.052,TRUE,0,Qualifying
080410045181,1,0,0.63,0.85,0.15,0.37,0.005,TRUE,0,Qualifying
080410045182,1,0.13,0.25,0.53,0.47,0.5,0.003,TRUE,0,Qualifying
080410045183,1,0.4,0.54,0.69,0.31,0.44,0.197,TRUE,0,Qualifying
080410045191,1,0.91,0.76,0.36,0.64,0.85,0.648,TRUE,0,Qualifying
080410045192,1,0,0.98,0.54,0.46,0.56,0.187,TRUE,0,Qualifying
080410045193,1,0.27,0.67,0.64,0.36,0.68,0.634,TRUE,0,Qualifying
080410045194,1,0.89,0.99,0.56,0.44,0.9,0.743,TRUE,0,Qualifying
080410045201,1,0.1,0,0.34,0.66,0.24,0.132,FALSE,0,Not Qualifying
080410045202,1,0.14,0.48,0.52,0.48,0.53,0.07,TRUE,0,Qualifying
080410046011,1,0.47,0.74,0.51,0.49,0.53,0.017,FALSE,0,Not Qualifying
080410046012,1,0.39,0.26,0.48,0.52,0.48,0.105,FALSE,0,Not Qualifying
080410046021,1,0.68,0.46,0.22,0.78,0.7,0.201,FALSE,0,Not Qualifying
080410046022,1,0.43,0.35,0.38,0.62,0.36,0.021,FALSE,0,Not Qualifying
080410046023,1,0.6,0.73,0.31,0.69,0.58,0.036,FALSE,0,Not Qualifying
080410046031,1,0.77,0.43,0.36,0.64,0.85,0.662,FALSE,0,Qualifying
080410046032,1,0.25,0.6,0.41,0.59,0.8,0.15,TRUE,0,Qualifying
080410046033,1,0.75,0.58,0.63,0.37,0.69,0.12,TRUE,0,Qualifying
080410047011,1,0.87,0.54,0.24,0.76,0.32,0.153,FALSE,0,Not Qualifying
080410047012,0,0.46,0.97,0.44,0.56,0.34,0.016,FALSE,0,Not Qualifying
080410047013,0,0.39,0.74,0.35,0.65,0.49,0.002,FALSE,0,Not Qualifying
080410047021,0,0.37,0.6,0.39,0.61,0.12,0.001,FALSE,0,Not Qualifying
080410047022,0,0.33,0.25,0.49,0.51,0.11,0,FALSE,0,Not Qualifying
080410047031,0,0,0,0.86,0.14,0.16,0.022,FALSE,0,Not Qualifying
080410047032,0,0.96,0,0.39,0.61,0.48,0.359,FALSE,0,Not Qualifying
080410047033,1,0.34,0.69,0.53,0.47,0.39,0.016,FALSE,0,Not Qualifying
080410047034,1,0,0.81,0.65,0.35,0.35,0.006,FALSE,0,Not Qualifying
080410047035,1,0.22,0.84,0.51,0.49,0.17,0,FALSE,0,Not Qualifying
080410047061,1,0.28,0.35,0.75,0.25,0.17,0.001,FALSE,0,Not Qualifying
080410047062,1,0.52,0.69,0.59,0.41,0.26,0.001,FALSE,0,Not Qualifying
080410047071,1,0.37,0.81,0.42,0.58,0.62,0.167,TRUE,0,Qualifying
080410047072,1,0.76,0.8,0.51,0.49,0.42,0.013,FALSE,0,Not Qualifying
080410047081,1,0.67,0.68,0.33,0.67,0.53,0.049,FALSE,0,Not Qualifying
080410047082,1,0.57,0.89,0.78,0.22,0.69,0.251,FALSE,0,Not Qualifying
080410047083,1,0.32,0.52,0.75,0.25,0.28,0.004,FALSE,0,Not Qualifying
080410048001,0,0.94,0,0.24,0.76,0.8,0.398,FALSE,0,Qualifying
080410048002,1,0.64,0.92,0.61,0.39,0.32,0.05,FALSE,0,Not Qualifying
080410048003,0,0.83,0.26,0.49,0.51,0.78,0.291,TRUE,0,Qualifying
080410048004,0,0.09,0.53,0.71,0.29,0.38,0.064,FALSE,0,Not Qualifying
080410049011,0,0.68,0.69,0.24,0.76,0.67,0.006,FALSE,0,Not Qualifying
080410049012,1,0.15,0.55,0.59,0.41,0.28,0.001,FALSE,0,Not Qualifying
080410049021,1,0.63,0.28,0.75,0.25,0.71,0.003,TRUE,0,Qualifying
080410049022,1,0.23,0,0.88,0.12,0.02,0,FALSE,0,Not Qualifying
080410049023,1,0.54,0.62,0.66,0.34,0.34,0.014,FALSE,0,Not Qualifying
080410049024,1,0.22,0,0.76,0.24,0.03,0.004,FALSE,0,Not Qualifying
080410050001,0,0.64,0.62,0.33,0.67,0.61,0.402,TRUE,1,Qualifying
080410050002,1,0.43,0.77,0.16,0.84,0.61,0.764,TRUE,1,Qualifying
080410050003,1,0.76,0.55,0.2,0.8,0.66,0.347,TRUE,1,Qualifying
080410050004,1,0.94,0.98,0.15,0.85,0.98,0.758,TRUE,1,Qualifying
080410051101,1,0.68,0.8,0.32,0.68,0.92,0.412,FALSE,0,Qualifying
080410051102,1,0.62,0.7,0.47,0.53,0.29,0.065,FALSE,0,Not Qualifying
080410051103,1,0.36,0.3,0.24,0.76,0.33,0.389,FALSE,0,Not Qualifying
080410051121,1,0.77,0.91,0.48,0.52,0.51,0.445,FALSE,0,Not Qualifying
080410051122,0,0.36,0.87,0.11,0.89,0.93,0.726,FALSE,0,Qualifying
080410051123,1,0.17,0.32,0.66,0.34,0.19,0,FALSE,0,Not Qualifying
080410051131,1,0.64,0.87,0.74,0.26,0.85,0.011,TRUE,0,Qualifying
080410051132,1,0.15,0.43,0.73,0.27,0.23,0.097,TRUE,0,Qualifying
080410051141,1,0.56,0.29,0.36,0.64,0.7,0.606,TRUE,0,Qualifying
080410051151,1,0.21,0.88,0.41,0.59,0.54,0.01,TRUE,0,Qualifying
080410051152,1,0.79,0.94,0.62,0.38,0.78,0.508,TRUE,0,Qualifying
080410051153,1,0.44,0.69,0.75,0.25,0.59,0.013,TRUE,0,Qualifying
080410051161,0,0,0,0.68,0.32,0.08,0.059,FALSE,0,Not Qualifying
080410051162,1,0.69,0.77,0.48,0.52,0.5,0.082,FALSE,0,Not Qualifying
080410051163,1,0.53,0.49,0.64,0.36,0.42,0.036,FALSE,0,Not Qualifying
080410051171,1,0.43,0.49,0.39,0.61,0.27,0.023,FALSE,0,Not Qualifying
080410051172,1,0.66,0.29,0.74,0.26,0.42,0.055,TRUE,0,Qualifying
080410051181,1,0.15,0.68,0.39,0.61,0.35,0,FALSE,0,Not Qualifying
080410051182,1,0,0,0.51,0.49,0.03,0.016,FALSE,0,Not Qualifying
080410051183,1,0.2,0.39,0.67,0.33,0.03,0,FALSE,0,Not Qualifying
080410051191,1,0.46,0.79,0.68,0.32,0.17,0.016,FALSE,0,Not Qualifying
080410051192,1,0,0,0.72,0.28,0.1,0,FALSE,0,Not Qualifying
080410051201,1,0.2,0,0.56,0.44,0.49,0.157,FALSE,0,Not Qualifying
080410051202,1,0.31,0,0.44,0.56,0.25,0.049,FALSE,0,Not Qualifying
080410051203,1,0,0.89,0.85,0.15,0.44,0.098,FALSE,0,Not Qualifying
080410051204,1,0.16,0.62,0.34,0.66,0.39,0.098,FALSE,0,Not Qualifying
080410051211,1,0,0.75,0.65,0.35,0.42,0,FALSE,0,Not Qualifying
080410051212,1,0.12,0.97,0.53,0.47,0.67,0.215,FALSE,0,Not Qualifying
080410051213,1,0,0.83,0.65,0.35,0.23,0.025,FALSE,0,Not Qualifying
080410051221,1,0.19,0.37,0.87,0.13,0.39,0,FALSE,0,Not Qualifying
080410051222,1,0.75,0.67,0.7,0.3,0.3,0.051,FALSE,0,Not Qualifying
080410051223,1,0.25,0.42,0.83,0.17,0.33,0.021,FALSE,0,Not Qualifying
080410051224,1,0.51,0,0.8,0.2,0.56,0.552,FALSE,0,Not Qualifying
080410051231,1,0.25,0.43,0.24,0.76,0.69,0.279,FALSE,0,Not Qualifying
080410051232,1,0.49,0.64,0.56,0.44,0.32,0.084,FALSE,0,Not Qualifying
080410051241,1,0.47,0.24,0.6,0.4,0.26,0.029,FALSE,0,Not Qualifying
080410051242,1,0.68,0.64,0.76,0.24,0.66,0.089,FALSE,0,Not Qualifying
080410051251,1,0.16,0,0.83,0.17,0.08,0,FALSE,0,Not Qualifying
080410051252,1,0.43,0.35,0.59,0.41,0.27,0.025,FALSE,0,Not Qualifying
080410052011,1,0.98,0.94,0.02,0.98,0.97,0.989,TRUE,1,Qualifying
080410052012,1,0.54,0.73,0.59,0.41,0.75,0.325,TRUE,1,Qualifying
080410052013,1,0.79,0.55,0.05,0.95,0.94,0.934,TRUE,1,Qualifying
080410052014,1,0.86,0.58,0.06,0.94,0.89,0.967,TRUE,1,Qualifying
080410052021,1,0.84,0.39,0.09,0.91,0.52,0.373,TRUE,0,Qualifying
080410052022,1,0.85,0.3,0.27,0.73,0.86,0.69,TRUE,0,Qualifying
080410053001,1,0.32,0.96,0.2,0.8,0.86,0.811,TRUE,1,Qualifying
080410053002,1,0.9,0.97,0.41,0.59,0.84,0.656,TRUE,1,Qualifying
080410053003,1,0.52,0.93,0.08,0.92,0.89,0.748,TRUE,1,Qualifying
080410053004,1,0.81,0.49,0.25,0.75,0.85,0.754,TRUE,1,Qualifying
080410054001,1,0.71,0.56,0.14,0.86,0.95,0.967,TRUE,1,Qualifying
080410054002,1,0.89,0,0.34,0.66,0.9,0.943,TRUE,1,Qualifying
080410054003,1,0.79,0.3,0.08,0.92,0.95,0.966,TRUE,1,Qualifying
080410054004,1,0.96,0.71,0.06,0.94,0.95,0.753,TRUE,1,Qualifying
080410055011,1,0.37,0.51,0.57,0.43,0.27,0,FALSE,0,Not Qualifying
080410055012,1,0.23,0.55,0.43,0.57,0.25,0,FALSE,0,Not Qualifying
080410055013,1,0.81,0,0.1,0.9,0.7,0.577,TRUE,0,Qualifying
080410055021,1,0.25,0.3,0.05,0.95,0.73,0.158,FALSE,0,Not Qualifying
080410055022,1,0.94,0.81,0.32,0.68,0.92,0.831,TRUE,0,Qualifying
080410055023,0,0.56,0.89,0.03,0.97,0.77,0.897,TRUE,0,Qualifying
080410055024,0,0.93,0,0.03,0.97,0.77,0.817,TRUE,0,Qualifying
080410056011,1,0.4,0.94,0.62,0.38,0.46,0.132,FALSE,0,Not Qualifying
080410056012,1,0.85,0.79,0.52,0.48,0.67,0.094,FALSE,0,Not Qualifying
080410056021,1,0.45,0.81,0.4,0.6,0.71,0.24,TRUE,0,Qualifying
080410056022,0,0.47,0,0.33,0.67,0.31,0.028,TRUE,0,Qualifying
080410056023,0,0.26,0.47,0.38,0.62,0.25,0.022,FALSE,0,Not Qualifying
080410057001,1,0.42,0.91,0.34,0.66,0.81,0.519,FALSE,0,Qualifying
080410057002,1,0,0.88,0.67,0.33,0.46,0.148,FALSE,0,Not Qualifying
080410057003,1,0.57,0.84,0.12,0.88,0.38,0.063,TRUE,0,Qualifying
080410057004,0,0.23,0.75,0.42,0.58,0.4,0.001,FALSE,0,Not Qualifying
080410058001,0,0.6,0.9,0.3,0.69,0.42,0.037,FALSE,0,Not Qualifying
080410058002,0,0.75,0.59,0.61,0.39,0.56,0.215,FALSE,0,Not Qualifying
080410058003,0,0.26,0,0.43,0.57,0.02,0,FALSE,0,Not Qualifying
080410059001,1,0.25,0.92,0.41,0.59,0.54,0.224,FALSE,0,Not Qualifying
080410059002,1,0.43,0.86,0.64,0.36,0.68,0.238,FALSE,0,Not Qualifying
080410059003,1,0.72,0,0.29,0.71,0.63,0.143,FALSE,0,Not Qualifying
080410059004,0,0.14,0.88,0.43,0.57,0.57,0.06,FALSE,0,Not Qualifying
080410059005,1,0.69,0,0.18,0.82,0.71,0.14,TRUE,0,Qualifying
080410060001,0,0.96,0.85,0.03,0.97,0.96,0.998,TRUE,1,Qualifying
080410060002,1,0.67,0.4,0.19,0.81,0.82,0.274,TRUE,1,Qualifying
080410060003,1,0.61,0,0.4,0.6,0.6,0.125,TRUE,1,Qualifying
080410060004,1,0.96,0.99,0.05,0.95,0.91,0.817,TRUE,1,Qualifying
080410061001,1,0.96,0.81,0.04,0.96,0.97,0.914,TRUE,1,Qualifying
080410061002,1,0.94,0.39,0.17,0.83,0.81,0.686,TRUE,1,Qualifying
080410062001,1,0.64,0,0.16,0.84,0.74,0.532,TRUE,1,Qualifying
080410062002,1,0.92,0.83,0.07,0.93,0.87,0.884,TRUE,1,Qualifying
080410062003,1,0.87,0.98,0.12,0.88,0.91,0.761,TRUE,1,Qualifying
080410063011,1,0.86,0,0.37,0.63,0.74,0.529,TRUE,0,Qualifying
080410063012,1,0.92,0,0.15,0.85,0.86,0.946,TRUE,0,Qualifying
080410063013,1,0.7,0.93,0.47,0.53,0.79,0.272,TRUE,0,Qualifying
080410063021,1,0.88,0.31,0.04,0.96,0.9,0.625,TRUE,1,Qualifying
080410063022,1,0.95,0.82,0.36,0.64,0.99,0.985,TRUE,1,Qualifying
080410063023,1,0.79,0.96,0.15,0.85,0.89,0.916,TRUE,1,Qualifying
080410064001,1,0.97,0.99,0.01,0.99,0.95,0.959,TRUE,1,Qualifying
080410064002,0,0.74,0.71,0.35,0.65,0.83,0.697,TRUE,1,Qualifying
080410064003,0,0.85,0.94,0.43,0.57,0.9,0.76,TRUE,1,Qualifying
080410064004,1,0.98,0.57,0.15,0.85,0.86,0.952,TRUE,1,Qualifying
080410065011,1,0.5,0.61,0.3,0.7,0.79,0.651,TRUE,1,Qualifying
080410065012,1,0.82,0.92,0.23,0.77,0.98,0.967,TRUE,1,Qualifying
080410065021,1,0.85,0,0.27,0.73,0.83,0.792,TRUE,1,Qualifying
080410065022,1,0.43,0,0.54,0.46,0.66,0.382,TRUE,1,Qualifying
080410065023,1,0.31,0.92,0.55,0.45,0.68,0.14,TRUE,1,Qualifying
080410065024,1,0.9,0.63,0.06,0.94,0.96,0.99,TRUE,1,Qualifying
080410066001,1,0.09,0,0.53,0.47,0.06,0.004,FALSE,0,Not Qualifying
080410066002,1,0.63,0.25,0.31,0.69,0.2,0.072,FALSE,0,Not Qualifying
080410066003,1,0.73,0.68,0.4,0.6,0.47,0.261,FALSE,0,Not Qualifying
080410067011,1,0.89,1,0.04,0.96,0.9,0.757,FALSE,0,Qualifying
080410067012,1,0,0.62,0.26,0.74,0.15,0.137,FALSE,0,Not Qualifying
080410067013,1,0,0,0.13,0.87,0.06,0.02,FALSE,0,Not Qualifying
080410067021,1,0.58,0.56,0.32,0.68,0.51,0.217,FALSE,0,Not Qualifying
080410067022,1,0.47,0.74,0.78,0.22,0.16,0.028,FALSE,0,Not Qualifying
080410068011,1,0.25,0.36,0.39,0.61,0.26,0.003,FALSE,0,Not Qualifying
080410068012,1,0.82,0.54,0.35,0.65,0.78,0.24,FALSE,0,Qualifying
080410068021,0,0.53,0.46,0.7,0.3,0.41,0.003,FALSE,0,Not Qualifying
080410068022,1,0.1,0.7,0.54,0.46,0.23,0.004,FALSE,0,Not Qualifying
080410069011,1,0.16,0.48,0.79,0.21,0.24,0,FALSE,0,Not Qualifying
080410069012,1,0.29,0.67,0.72,0.28,0.43,0,FALSE,0,Not Qualifying
080410069021,1,0.76,0.85,0.59,0.41,0.45,0.015,FALSE,0,Not Qualifying
080410069022,1,0.13,0.71,0.66,0.34,0.45,0.012,FALSE,0,Not Qualifying
080410069023,1,0.8,0.28,0.55,0.45,0.37,0.051,FALSE,0,Not Qualifying
080410070001,1,0.1,0.87,0.88,0.12,0.36,0,FALSE,0,Not Qualifying
080410070002,1,0,0,0.17,0.83,0.17,0.356,FALSE,0,Not Qualifying
080410070003,1,0.1,0.81,0.94,0.06,0.19,0,FALSE,0,Not Qualifying
080410071031,1,0.65,0.55,0.79,0.21,0.49,0.039,FALSE,0,Not Qualifying
080410071032,1,0.41,0.55,0.57,0.43,0.39,0.005,FALSE,0,Not Qualifying
080410071033,1,0,0.37,0.87,0.13,0.15,0,FALSE,0,Not Qualifying
080410071041,1,0.09,0.6,0.77,0.23,0.29,0,FALSE,0,Not Qualifying
080410071042,1,0,0,0.99,0.01,0.07,0,FALSE,0,Not Qualifying
080410071051,1,0.29,0.66,0.65,0.35,0.43,0.012,FALSE,0,Not Qualifying
080410071052,1,0.46,0.31,0.88,0.12,0.23,0.049,FALSE,0,Not Qualifying
080410071053,1,0.19,0.39,0.73,0.27,0.39,0.002,FALSE,0,Not Qualifying
080410071061,1,0.08,0.37,0.9,0.1,0.22,0,FALSE,0,Not Qualifying
080410071062,1,0.34,0.26,0.96,0.04,0.31,0.003,FALSE,0,Not Qualifying
080410072031,1,0.54,0.3,0.71,0.29,0.24,0.011,FALSE,0,Not Qualifying
080410072032,1,0.19,0.57,0.96,0.04,0.38,0.011,FALSE,0,Not Qualifying
080410072041,1,0.22,0.23,0.91,0.09,0.18,0,FALSE,0,Not Qualifying
080410072042,1,0.24,0.62,0.76,0.24,0.15,0,FALSE,0,Not Qualifying
080410072051,1,0,0.79,0.63,0.37,0.09,0.001,FALSE,0,Not Qualifying
080410072052,1,0.48,0.24,0.72,0.28,0.36,0,FALSE,0,Not Qualifying
080410072061,1,0.09,0.47,0.97,0.03,0.13,0,FALSE,0,Not Qualifying
080410072062,1,0.47,0.75,0.75,0.25,0.49,0,FALSE,0,Not Qualifying
080410073011,1,0,0.74,0.95,0.05,0.03,0,FALSE,0,Not Qualifying
080410073012,1,0.47,0.94,0.78,0.22,0.3,0.06,FALSE,0,Not Qualifying
080410073013,1,0.3,0.54,0.9,0.1,0.12,0,FALSE,0,Not Qualifying
080410073021,1,0.49,0.72,0.78,0.22,0.22,0,FALSE,0,Not Qualifying
080410073022,1,0.18,0.27,0.95,0.05,0.07,0,FALSE,0,Not Qualifying
080410073023,1,0,0.78,0.97,0.03,0.51,0.015,FALSE,0,Not Qualifying
080410074011,1,0.34,0.82,0.89,0.11,0.32,0,FALSE,0,Not Qualifying
080410074012,1,0.21,0,0.97,0.03,0.02,0,FALSE,0,Not Qualifying
080410074013,1,0,0.26,0.93,0.07,0.05,0,FALSE,0,Not Qualifying
080410074021,1,0.12,0.95,0.99,0.01,0.29,0,FALSE,0,Not Qualifying
080410075011,1,0.16,0.34,0.74,0.26,0.06,0.004,FALSE,0,Not Qualifying
080410075021,1,0.41,0.88,0.56,0.44,0.04,0.044,FALSE,0,Not Qualifying
080410075022,1,0,0,0.77,0.23,0.02,0.016,FALSE,0,Not Qualifying
080410075023,1,0.48,0,0.99,0.01,0.16,0.003,FALSE,0,Not Qualifying
080410075024,1,0.14,0.75,0.93,0.07,0.09,0,FALSE,0,Not Qualifying
080410075025,1,0.31,0.23,0.96,0.04,0.13,0,FALSE,0,Not Qualifying
080410075026,1,0.48,0.53,0.94,0.06,0.47,0.015,FALSE,0,Not Qualifying
080410076021,1,0.26,0.66,0.78,0.22,0.31,0.004,FALSE,0,Not Qualifying
080410076022,1,0.17,0.89,0.86,0.14,0.29,0.021,FALSE,0,Not Qualifying
080410076023,1,0,0.81,0.86,0.14,0.15,0,FALSE,0,Not Qualifying
080410076031,1,0,0.54,0.85,0.15,0.09,0,FALSE,0,Not Qualifying
080410076032,1,0.26,0.27,0.65,0.35,0.2,0.019,FALSE,0,Not Qualifying
080410076033,1,0.46,0.71,0.72,0.28,0.66,0.04,FALSE,0,Not Qualifying
080410076041,1,0.11,0.76,0.76,0.24,0.3,0,FALSE,0,Not Qualifying
080410077001,1,0.43,0.69,0.3,0.7,0.54,0.09,FALSE,0,Not Qualifying
080410077002,1,0.34,0.76,0.19,0.81,0.57,0.188,FALSE,0,Not Qualifying
080410077003,1,0.59,0,0.32,0.68,0.48,0.048,FALSE,0,Not Qualifying
080410077004,1,0.59,0.88,0.8,0.2,0.03,0,FALSE,0,Not Qualifying
080410078011,1,0.51,0.94,0.45,0.55,0.5,0.052,FALSE,0,Not Qualifying
080410078021,1,0,0.91,0.52,0.48,0.44,0.004,FALSE,0,Not Qualifying
080410078022,1,0.35,0.49,0.49,0.51,0.13,0,FALSE,0,Not Qualifying
080410079001,1,0.23,0.77,0.7,0.3,0.12,0,FALSE,0,Not Qualifying
080410079002,1,0.53,0.46,0.59,0.41,0.32,0,FALSE,0,Not Qualifying
080410080001,1,0.67,0,0.07,0.93,0.47,0.065,TRUE,0,Qualifying
080410080002,1,0.69,0.66,0.27,0.73,0.53,0.029,TRUE,0,Qualifying
080410080003,1,0.78,0.88,0.23,0.77,0.68,0.142,TRUE,0,Qualifying
080439781001,1,0.29,0.74,0.64,0.36,0.16,0.005,FALSE,0,Not Qualifying
080439781002,1,0.39,0.95,0.47,0.53,0.43,0.122,FALSE,0,Not Qualifying
080439781003,1,0.93,0,0.4,0.6,0.51,0.115,FALSE,0,Not Qualifying
080439781004,1,0.73,0,0.45,0.55,0.48,0.072,TRUE,0,Qualifying
080439782001,1,0.77,0.61,0.15,0.85,0.65,0.052,TRUE,1,Qualifying
080439782002,1,0.78,0,0.15,0.85,0.55,0.164,TRUE,1,Qualifying
080439782003,1,0.79,0.71,0.15,0.85,0.63,0.496,TRUE,1,Qualifying
080439783001,1,0.5,0.58,0.2,0.8,0.59,0.12,TRUE,1,Qualifying
080439783002,1,0.13,0.38,0.45,0.55,0.28,0.007,TRUE,1,Qualifying
080439783003,1,0.86,0,0.28,0.72,0.74,0.603,TRUE,1,Qualifying
080439783004,1,0.45,0.87,0.29,0.71,0.5,0.338,TRUE,1,Qualifying
080439784001,1,0.87,0.58,0.15,0.85,0.5,0.018,FALSE,0,Not Qualifying
080439784002,1,0.81,0.72,0.01,0.99,0.9,0.624,TRUE,0,Qualifying
080439785001,1,0.92,0,0.22,0.78,0.6,0.221,FALSE,0,Not Qualifying
080439785002,1,0.74,0.68,0.1,0.9,0.84,0.63,FALSE,0,Qualifying
080439785003,1,0.83,0.74,0.05,0.95,0.78,0.484,TRUE,0,Qualifying
080439785004,1,0.34,0.83,0.17,0.83,0.58,0.061,FALSE,0,Not Qualifying
080439786001,0,0.44,0,0.22,0.78,0.43,0.078,TRUE,1,Qualifying
080439786002,1,0.79,0.82,0.2,0.8,0.66,0.34,TRUE,1,Qualifying
080439786003,1,0.96,0.45,0.01,0.99,0.92,0.964,TRUE,1,Qualifying
080439786004,1,0.75,0.93,0.14,0.86,0.73,0.332,TRUE,1,Qualifying
080439788001,1,0.78,0.46,0.5,0.5,0.69,0.365,FALSE,0,Not Qualifying
080439788002,1,0.83,0.32,0.28,0.72,0.58,0.543,FALSE,0,Not Qualifying
080439788003,1,0.73,1,0.4,0.6,0.48,0.286,FALSE,0,Not Qualifying
080439790011,1,0.45,0,0.17,0.83,0.48,0.046,TRUE,1,Qualifying
080439790012,1,0.93,0,0.16,0.84,0.79,0.456,TRUE,1,Qualifying
080439790013,1,0.97,0.58,0.11,0.89,0.54,0.145,TRUE,1,Qualifying
080439790021,1,0.63,0.61,0.06,0.94,0.44,0.326,TRUE,1,Qualifying
080439790022,1,0.74,0.67,0.09,0.91,0.69,0.649,TRUE,1,Qualifying
080439791001,1,0.65,0,0.47,0.53,0.37,0.01,TRUE,1,Qualifying
080439791002,1,0.73,0,0.12,0.88,0.7,0.379,TRUE,1,Qualifying
080439791003,1,0.9,0.95,0.35,0.65,0.51,0.244,TRUE,1,Qualifying
080439792001,1,0.63,0.52,0.5,0.5,0.13,0,FALSE,0,Not Qualifying
080439794001,1,0.75,0.67,0.18,0.82,0.64,0.008,FALSE,0,Not Qualifying
080439794002,1,0,0,0.39,0.61,0.69,0.38,FALSE,0,Not Qualifying
080439801001,1,0.96,0.9,0.13,0.87,1,0.882,FALSE,0,Qualifying
080439802001,1,0.97,0.88,0.09,0.91,0.98,0.999,TRUE,0,Qualifying
080439803001,1,0.96,0.89,0.12,0.88,0.99,1,TRUE,1,Qualifying
080459516001,1,0.42,0,0.69,0.31,0.08,0.003,FALSE,0,Not Qualifying
080459516002,1,0.77,0.75,0.17,0.83,0.93,0.992,TRUE,0,Qualifying
080459516003,1,0.21,0,0.7,0.29,0.25,0,FALSE,0,Not Qualifying
080459517011,1,0.34,0.35,0.26,0.74,0.84,0.393,FALSE,0,Qualifying
080459517012,1,0.27,0.32,0.69,0.31,0.44,0.001,FALSE,0,Not Qualifying
080459517013,1,0.62,0.52,0.63,0.37,0.73,0.289,TRUE,0,Qualifying
080459517021,1,0.74,0.85,0.26,0.74,0.85,0.418,FALSE,0,Qualifying
080459517022,1,0.52,0.71,0.27,0.73,0.63,0.315,FALSE,0,Not Qualifying
080459517023,1,0.65,0,0.26,0.74,0.32,0.27,FALSE,0,Not Qualifying
080459517024,1,0.69,0,0.16,0.84,0.62,0.372,FALSE,0,Not Qualifying
080459518021,1,0.47,0.62,0.79,0.21,0.26,0,FALSE,0,Not Qualifying
080459518022,1,0.27,0.48,0.69,0.31,0.46,0.073,TRUE,0,Qualifying
080459518031,1,0.92,0.65,0.25,0.75,0.61,0.509,FALSE,0,Not Qualifying
080459518032,1,0.68,0,0.47,0.53,0.15,0.072,FALSE,0,Not Qualifying
080459518033,1,0.47,0,0.9,0.1,0.6,0.379,TRUE,0,Qualifying
080459518034,1,0.68,0.88,0.55,0.45,0.86,0.772,TRUE,0,Qualifying
080459518041,1,0.72,0.35,0.56,0.44,0.61,0.151,FALSE,0,Not Qualifying
080459518042,1,0.77,0.24,0.6,0.4,0.44,0.026,FALSE,0,Not Qualifying
080459518043,1,0.32,0,0.74,0.26,0.63,0.126,FALSE,0,Not Qualifying
080459519011,1,0.45,0,0.14,0.86,0.39,0.017,FALSE,0,Not Qualifying
080459519012,1,0.42,0.58,0.48,0.52,0.6,0.021,FALSE,0,Not Qualifying
080459519013,1,0.56,0,0.61,0.39,0.38,0.004,FALSE,0,Not Qualifying
080459519021,1,0.77,0.42,0.44,0.56,0.89,0.211,FALSE,0,Qualifying
080459519022,1,0.65,0.62,0.36,0.64,0.89,0.73,FALSE,0,Qualifying
080459519023,1,0.14,0,0.48,0.52,0.26,0,FALSE,0,Not Qualifying
080459519024,1,0.44,0,0.64,0.36,0.34,0.104,FALSE,0,Not Qualifying
080459520011,1,0.8,0.72,0.43,0.57,0.9,0.789,TRUE,1,Qualifying
080459520012,1,0.46,0.32,0.19,0.81,0.65,0.534,TRUE,1,Qualifying
080459520013,1,0.08,0.83,0.24,0.76,0.69,0.183,TRUE,1,Qualifying
080459520031,1,0.39,0,0.89,0.11,0.48,0.14,FALSE,0,Not Qualifying
080459520032,1,0.08,0,0.85,0.15,0.27,0.124,FALSE,0,Not Qualifying
080459520041,1,0.58,0.3,0.62,0.38,0.73,0.017,FALSE,0,Not Qualifying
080459520042,1,0.81,0.57,0.13,0.87,0.72,0.229,FALSE,0,Not Qualifying
080459520043,1,0.21,0.58,0.39,0.61,0.5,0.115,FALSE,0,Not Qualifying
080459520044,1,0.13,0.49,0.31,0.69,0.9,0.412,TRUE,0,Qualifying
080459521001,1,0.88,0.97,0.14,0.86,0.84,0.526,TRUE,0,Qualifying
080459521002,1,0.41,0.22,0.3,0.7,0.81,0.832,FALSE,0,Qualifying
080459521003,1,0.59,0,0.27,0.73,0.52,0.076,FALSE,0,Not Qualifying
